Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-11 00:44:00+00:00,57397.12109375,57397.12109375,57397.12109375,57397.12109375,57397.12109375,10252288
2024-07-11 00:45:00+00:00,57389.60546875,57389.60546875,57389.60546875,57389.60546875,57389.60546875,0
2024-07-11 00:46:00+00:00,57420.1875,57420.1875,57420.1875,57420.1875,57420.1875,1370112
2024-07-11 00:47:00+00:00,57477.84765625,57477.84765625,57477.84765625,57477.84765625,57477.84765625,0
2024-07-11 00:48:00+00:00,57443.10546875,57443.10546875,57443.10546875,57443.10546875,57443.10546875,3739648
2024-07-11 00:49:00+00:00,57443.53515625,57443.53515625,57443.53515625,57443.53515625,57443.53515625,36864
2024-07-11 00:50:00+00:00,57455.48046875,57455.48046875,57455.48046875,57455.48046875,57455.48046875,5064704
2024-07-11 00:51:00+00:00,57455.90625,57455.90625,57455.90625,57455.90625,57455.90625,0
2024-07-11 00:53:00+00:00,57476.5,57476.5,57476.5,57476.5,57476.5,0
2024-07-11 00:54:00+00:00,57477.875,57477.875,57477.875,57477.875,57477.875,0
2024-07-11 00:55:00+00:00,57495.375,57495.375,57495.375,57495.375,57495.375,1384448
2024-07-11 00:57:00+00:00,57543.171875,57543.171875,57543.171875,57543.171875,57543.171875,2072576
2024-07-11 00:59:00+00:00,57614.4453125,57614.4453125,57614.4453125,57614.4453125,57614.4453125,2285568
2024-07-11 01:00:00+00:00,57610.5625,57610.5625,57610.5625,57610.5625,57610.5625,0
2024-07-11 01:02:00+00:00,57592.34375,57592.34375,57592.34375,57592.34375,57592.34375,0
2024-07-11 01:03:00+00:00,57560.62109375,57560.62109375,57560.62109375,57560.62109375,57560.62109375,0
2024-07-11 01:04:00+00:00,57516.8125,57516.8125,57516.8125,57516.8125,57516.8125,0
2024-07-11 01:06:00+00:00,57563.9765625,57563.9765625,57563.9765625,57563.9765625,57563.9765625,0
2024-07-11 01:07:00+00:00,57575.1171875,57575.1171875,57575.1171875,57575.1171875,57575.1171875,0
2024-07-11 01:09:00+00:00,57581.9609375,57581.9609375,57581.9609375,57581.9609375,57581.9609375,0
2024-07-11 01:11:00+00:00,57535.8046875,57535.8046875,57535.8046875,57535.8046875,57535.8046875,0
2024-07-11 01:12:00+00:00,57531.5859375,57531.5859375,57531.5859375,57531.5859375,57531.5859375,0
2024-07-11 01:13:00+00:00,57556.96875,57556.96875,57556.96875,57556.96875,57556.96875,1978368
2024-07-11 01:14:00+00:00,57547.01953125,57547.01953125,57547.01953125,57547.01953125,57547.01953125,0
2024-07-11 01:15:00+00:00,57556.40625,57556.40625,57556.40625,57556.40625,57556.40625,0
2024-07-11 01:17:00+00:00,57511.80078125,57511.80078125,57511.80078125,57511.80078125,57511.80078125,3934208
2024-07-11 01:18:00+00:00,57498.83984375,57498.83984375,57498.83984375,57498.83984375,57498.83984375,0
2024-07-11 01:19:00+00:00,57488.609375,57488.609375,57488.609375,57488.609375,57488.609375,0
2024-07-11 01:21:00+00:00,57502.453125,57502.453125,57502.453125,57502.453125,57502.453125,8681472
2024-07-11 01:22:00+00:00,57492.34765625,57492.34765625,57492.34765625,57492.34765625,57492.34765625,0
2024-07-11 01:23:00+00:00,57497.59375,57497.59375,57497.59375,57497.59375,57497.59375,16852992
2024-07-11 01:24:00+00:00,57490.890625,57490.890625,57490.890625,57490.890625,57490.890625,0
2024-07-11 01:26:00+00:00,57532.26953125,57532.26953125,57532.26953125,57532.26953125,57532.26953125,0
2024-07-11 01:27:00+00:00,57555.109375,57555.109375,57555.109375,57555.109375,57555.109375,299008
2024-07-11 01:29:00+00:00,57524.2578125,57524.2578125,57524.2578125,57524.2578125,57524.2578125,7264256
2024-07-11 01:30:00+00:00,57539.1171875,57539.1171875,57539.1171875,57539.1171875,57539.1171875,0
2024-07-11 01:31:00+00:00,57540.80859375,57540.80859375,57540.80859375,57540.80859375,57540.80859375,0
2024-07-11 01:33:00+00:00,57541.51953125,57541.51953125,57541.51953125,57541.51953125,57541.51953125,0
2024-07-11 01:35:00+00:00,57498.9921875,57498.9921875,57498.9921875,57498.9921875,57498.9921875,0
2024-07-11 01:36:00+00:00,57516.16015625,57516.16015625,57516.16015625,57516.16015625,57516.16015625,0
2024-07-11 01:37:00+00:00,57538.18359375,57538.18359375,57538.18359375,57538.18359375,57538.18359375,0
2024-07-11 01:38:00+00:00,57637.68359375,57637.68359375,57637.68359375,57637.68359375,57637.68359375,0
2024-07-11 01:39:00+00:00,57798.7265625,57798.7265625,57798.7265625,57798.7265625,57798.7265625,450560
2024-07-11 01:40:00+00:00,57816.39453125,57816.39453125,57816.39453125,57816.39453125,57816.39453125,16537600
2024-07-11 01:41:00+00:00,57819.109375,57819.109375,57819.109375,57819.109375,57819.109375,48048128
2024-07-11 01:42:00+00:00,57815.81640625,57815.81640625,57815.81640625,57815.81640625,57815.81640625,6029312
2024-07-11 01:43:00+00:00,57888.26953125,57888.26953125,57888.26953125,57888.26953125,57888.26953125,10768384
2024-07-11 01:45:00+00:00,58018.875,58018.875,58018.875,58018.875,58018.875,27084800
2024-07-11 01:47:00+00:00,58005.1796875,58005.1796875,58005.1796875,58005.1796875,58005.1796875,81377280
2024-07-11 01:48:00+00:00,58026.28125,58026.28125,58026.28125,58026.28125,58026.28125,2189312
2024-07-11 01:50:00+00:00,58332.49609375,58332.49609375,58332.49609375,58332.49609375,58332.49609375,64755712
2024-07-11 01:51:00+00:00,58292.80859375,58292.80859375,58292.80859375,58292.80859375,58292.80859375,35139584
2024-07-11 01:53:00+00:00,58259.08203125,58259.08203125,58259.08203125,58259.08203125,58259.08203125,0
2024-07-11 01:54:00+00:00,58222.62890625,58222.62890625,58222.62890625,58222.62890625,58222.62890625,2476032
2024-07-11 01:55:00+00:00,58153.515625,58153.515625,58153.515625,58153.515625,58153.515625,10557440
2024-07-11 01:57:00+00:00,58225.921875,58225.921875,58225.921875,58225.921875,58225.921875,52563968
2024-07-11 01:58:00+00:00,58225.921875,58225.921875,58225.921875,58225.921875,58225.921875,0
2024-07-11 01:59:00+00:00,58318.515625,58318.515625,58318.515625,58318.515625,58318.515625,1058816
2024-07-11 02:00:00+00:00,58295.1484375,58295.1484375,58295.1484375,58295.1484375,58295.1484375,52262912
2024-07-11 02:01:00+00:00,58294.63671875,58294.63671875,58294.63671875,58294.63671875,58294.63671875,4423680
2024-07-11 02:02:00+00:00,58265.5,58265.5,58265.5,58265.5,58265.5,40939520
2024-07-11 02:03:00+00:00,58213.86328125,58213.86328125,58213.86328125,58213.86328125,58213.86328125,952320
2024-07-11 02:04:00+00:00,58182.94140625,58182.94140625,58182.94140625,58182.94140625,58182.94140625,4816896
2024-07-11 02:05:00+00:00,58168.7734375,58168.7734375,58168.7734375,58168.7734375,58168.7734375,0
2024-07-11 02:06:00+00:00,58133.87109375,58133.87109375,58133.87109375,58133.87109375,58133.87109375,944128
2024-07-11 02:07:00+00:00,58048.51171875,58048.51171875,58048.51171875,58048.51171875,58048.51171875,0
2024-07-11 02:09:00+00:00,58038.8046875,58038.8046875,58038.8046875,58038.8046875,58038.8046875,0
2024-07-11 02:10:00+00:00,58041.94140625,58041.94140625,58041.94140625,58041.94140625,58041.94140625,1558528
2024-07-11 02:11:00+00:00,58052.85546875,58052.85546875,58052.85546875,58052.85546875,58052.85546875,24731648
2024-07-11 02:12:00+00:00,58076.80859375,58076.80859375,58076.80859375,58076.80859375,58076.80859375,0
2024-07-11 02:14:00+00:00,58066.01171875,58066.01171875,58066.01171875,58066.01171875,58066.01171875,8480768
2024-07-11 02:15:00+00:00,58052.40625,58052.40625,58052.40625,58052.40625,58052.40625,1325056
2024-07-11 02:16:00+00:00,57899.296875,57899.296875,57899.296875,57899.296875,57899.296875,0
2024-07-11 02:17:00+00:00,57779.078125,57779.078125,57779.078125,57779.078125,57779.078125,10483712
2024-07-11 02:19:00+00:00,57851.80078125,57851.80078125,57851.80078125,57851.80078125,57851.80078125,0
2024-07-11 02:21:00+00:00,57830.453125,57830.453125,57830.453125,57830.453125,57830.453125,31397888
2024-07-11 02:22:00+00:00,57888.60546875,57888.60546875,57888.60546875,57888.60546875,57888.60546875,6586368
2024-07-11 02:23:00+00:00,57897.1640625,57897.1640625,57897.1640625,57897.1640625,57897.1640625,0
2024-07-11 02:24:00+00:00,57948.453125,57948.453125,57948.453125,57948.453125,57948.453125,0
2024-07-11 02:25:00+00:00,57910.50390625,57910.50390625,57910.50390625,57910.50390625,57910.50390625,10326016
2024-07-11 02:26:00+00:00,57932.4609375,57932.4609375,57932.4609375,57932.4609375,57932.4609375,28430336
2024-07-11 02:27:00+00:00,57959.81640625,57959.81640625,57959.81640625,57959.81640625,57959.81640625,3545088
2024-07-11 02:28:00+00:00,57947.890625,57947.890625,57947.890625,57947.890625,57947.890625,2721792
2024-07-11 02:29:00+00:00,57962.63671875,57962.63671875,57962.63671875,57962.63671875,57962.63671875,21286912
2024-07-11 02:30:00+00:00,58014.28125,58014.28125,58014.28125,58014.28125,58014.28125,6608896
2024-07-11 02:32:00+00:00,57892.03125,57892.03125,57892.03125,57892.03125,57892.03125,9744384
2024-07-11 02:33:00+00:00,57931.296875,57931.296875,57931.296875,57931.296875,57931.296875,0
2024-07-11 02:34:00+00:00,57952.00390625,57952.00390625,57952.00390625,57952.00390625,57952.00390625,2131968
2024-07-11 02:35:00+00:00,57949.125,57949.125,57949.125,57949.125,57949.125,16984064
2024-07-11 02:36:00+00:00,57925.78515625,57925.78515625,57925.78515625,57925.78515625,57925.78515625,3174400
2024-07-11 02:37:00+00:00,57899.5234375,57899.5234375,57899.5234375,57899.5234375,57899.5234375,0
2024-07-11 02:38:00+00:00,57889.72265625,57889.72265625,57889.72265625,57889.72265625,57889.72265625,2525184
2024-07-11 02:39:00+00:00,57861.91015625,57861.91015625,57861.91015625,57861.91015625,57861.91015625,0
2024-07-11 02:40:00+00:00,57859.57421875,57859.57421875,57859.57421875,57859.57421875,57859.57421875,0
2024-07-11 02:41:00+00:00,57825.9765625,57825.9765625,57825.9765625,57825.9765625,57825.9765625,5832704
2024-07-11 02:42:00+00:00,57876.42578125,57876.42578125,57876.42578125,57876.42578125,57876.42578125,1073152
2024-07-11 02:44:00+00:00,57871.5078125,57871.5078125,57871.5078125,57871.5078125,57871.5078125,13826048
2024-07-11 02:45:00+00:00,57850.890625,57850.890625,57850.890625,57850.890625,57850.890625,2281472
2024-07-11 02:46:00+00:00,57804.38671875,57804.38671875,57804.38671875,57804.38671875,57804.38671875,0
2024-07-11 02:47:00+00:00,57799.16796875,57799.16796875,57799.16796875,57799.16796875,57799.16796875,0
2024-07-11 02:48:00+00:00,57793.83984375,57793.83984375,57793.83984375,57793.83984375,57793.83984375,0
2024-07-11 02:49:00+00:00,57831.13671875,57831.13671875,57831.13671875,57831.13671875,57831.13671875,0
2024-07-11 02:50:00+00:00,57843.6796875,57843.6796875,57843.6796875,57843.6796875,57843.6796875,1515520
2024-07-11 02:51:00+00:00,57850.73046875,57850.73046875,57850.73046875,57850.73046875,57850.73046875,2027520
2024-07-11 02:52:00+00:00,57860.26171875,57860.26171875,57860.26171875,57860.26171875,57860.26171875,4759552
2024-07-11 02:53:00+00:00,57891.33203125,57891.33203125,57891.33203125,57891.33203125,57891.33203125,3565568
2024-07-11 02:54:00+00:00,57890.2734375,57890.2734375,57890.2734375,57890.2734375,57890.2734375,14589952
2024-07-11 02:56:00+00:00,57910.41796875,57910.41796875,57910.41796875,57910.41796875,57910.41796875,8091648
2024-07-11 02:57:00+00:00,57868.59765625,57868.59765625,57868.59765625,57868.59765625,57868.59765625,241664
2024-07-11 02:58:00+00:00,57886.34375,57886.34375,57886.34375,57886.34375,57886.34375,1386496
2024-07-11 02:59:00+00:00,57863.3359375,57863.3359375,57863.3359375,57863.3359375,57863.3359375,3348480
2024-07-11 03:00:00+00:00,57863.22265625,57863.22265625,57863.22265625,57863.22265625,57863.22265625,0
2024-07-11 03:01:00+00:00,57880.3359375,57880.3359375,57880.3359375,57880.3359375,57880.3359375,518144
2024-07-11 03:02:00+00:00,57909.265625,57909.265625,57909.265625,57909.265625,57909.265625,0
2024-07-11 03:03:00+00:00,57916.3984375,57916.3984375,57916.3984375,57916.3984375,57916.3984375,0
2024-07-11 03:04:00+00:00,57907.72265625,57907.72265625,57907.72265625,57907.72265625,57907.72265625,0
2024-07-11 03:05:00+00:00,57898.90625,57898.90625,57898.90625,57898.90625,57898.90625,0
2024-07-11 03:06:00+00:00,57815.94140625,57815.94140625,57815.94140625,57815.94140625,57815.94140625,450560
2024-07-11 03:08:00+00:00,57651.37109375,57651.37109375,57651.37109375,57651.37109375,57651.37109375,9256960
2024-07-11 03:09:00+00:00,57644.1796875,57644.1796875,57644.1796875,57644.1796875,57644.1796875,5857280
2024-07-11 03:10:00+00:00,57653.2734375,57653.2734375,57653.2734375,57653.2734375,57653.2734375,1890304
2024-07-11 03:11:00+00:00,57613.0625,57613.0625,57613.0625,57613.0625,57613.0625,56719360
2024-07-11 03:12:00+00:00,57602.36328125,57602.36328125,57602.36328125,57602.36328125,57602.36328125,3979264
2024-07-11 03:13:00+00:00,57611.50390625,57611.50390625,57611.50390625,57611.50390625,57611.50390625,13490176
2024-07-11 03:14:00+00:00,57603.29296875,57603.29296875,57603.29296875,57603.29296875,57603.29296875,29296640
2024-07-11 03:15:00+00:00,57619.078125,57619.078125,57619.078125,57619.078125,57619.078125,2015232
2024-07-11 03:16:00+00:00,57632.734375,57632.734375,57632.734375,57632.734375,57632.734375,3573760
2024-07-11 03:17:00+00:00,57653.93359375,57653.93359375,57653.93359375,57653.93359375,57653.93359375,3018752
2024-07-11 03:19:00+00:00,57464.8203125,57464.8203125,57464.8203125,57464.8203125,57464.8203125,36331520
2024-07-11 03:20:00+00:00,57268.859375,57268.859375,57268.859375,57268.859375,57268.859375,10926080
2024-07-11 03:21:00+00:00,57234.2265625,57234.2265625,57234.2265625,57234.2265625,57234.2265625,16384000
2024-07-11 03:22:00+00:00,57120.37890625,57120.37890625,57120.37890625,57120.37890625,57120.37890625,19587072
2024-07-11 03:23:00+00:00,57172.375,57172.375,57172.375,57172.375,57172.375,71596032
2024-07-11 03:24:00+00:00,57352.0234375,57352.0234375,57352.0234375,57352.0234375,57352.0234375,14057472
2024-07-11 03:25:00+00:00,57342.40625,57342.40625,57342.40625,57342.40625,57342.40625,17827840
2024-07-11 03:26:00+00:00,57347.203125,57347.203125,57347.203125,57347.203125,57347.203125,117497856
2024-07-11 03:27:00+00:00,57379.11328125,57379.11328125,57379.11328125,57379.11328125,57379.11328125,25466880
2024-07-11 03:28:00+00:00,57379.1640625,57379.1640625,57379.1640625,57379.1640625,57379.1640625,13533184
2024-07-11 03:29:00+00:00,57414.2578125,57414.2578125,57414.2578125,57414.2578125,57414.2578125,45469696
2024-07-11 03:31:00+00:00,57405.30859375,57405.30859375,57405.30859375,57405.30859375,57405.30859375,40947712
2024-07-11 03:32:00+00:00,57391.40625,57391.40625,57391.40625,57391.40625,57391.40625,30945280
2024-07-11 03:33:00+00:00,57360.03125,57360.03125,57360.03125,57360.03125,57360.03125,0
2024-07-11 03:34:00+00:00,57402.796875,57402.796875,57402.796875,57402.796875,57402.796875,358400
2024-07-11 03:35:00+00:00,57414.515625,57414.515625,57414.515625,57414.515625,57414.515625,34627584
2024-07-11 03:36:00+00:00,57381.13671875,57381.13671875,57381.13671875,57381.13671875,57381.13671875,2269184
2024-07-11 03:37:00+00:00,57350.6953125,57350.6953125,57350.6953125,57350.6953125,57350.6953125,0
2024-07-11 03:38:00+00:00,57342.80859375,57342.80859375,57342.80859375,57342.80859375,57342.80859375,19705856
2024-07-11 03:39:00+00:00,57384.80859375,57384.80859375,57384.80859375,57384.80859375,57384.80859375,0
2024-07-11 03:40:00+00:00,57394.24609375,57394.24609375,57394.24609375,57394.24609375,57394.24609375,2551808
2024-07-11 03:41:00+00:00,57386.125,57386.125,57386.125,57386.125,57386.125,7677952
2024-07-11 03:42:00+00:00,57419.19921875,57419.19921875,57419.19921875,57419.19921875,57419.19921875,13608960
2024-07-11 03:44:00+00:00,57422.12890625,57422.12890625,57422.12890625,57422.12890625,57422.12890625,50933760
2024-07-11 03:45:00+00:00,57425.78515625,57425.78515625,57425.78515625,57425.78515625,57425.78515625,0
2024-07-11 03:46:00+00:00,57436.46484375,57436.46484375,57436.46484375,57436.46484375,57436.46484375,5758976
2024-07-11 03:47:00+00:00,57417.26953125,57417.26953125,57417.26953125,57417.26953125,57417.26953125,4913152
2024-07-11 03:48:00+00:00,57381.3671875,57381.3671875,57381.3671875,57381.3671875,57381.3671875,10178560
2024-07-11 03:49:00+00:00,57425.390625,57425.390625,57425.390625,57425.390625,57425.390625,0
2024-07-11 03:50:00+00:00,57429.23828125,57429.23828125,57429.23828125,57429.23828125,57429.23828125,13623296
2024-07-11 03:51:00+00:00,57441.1171875,57441.1171875,57441.1171875,57441.1171875,57441.1171875,0
2024-07-11 03:52:00+00:00,57449.88671875,57449.88671875,57449.88671875,57449.88671875,57449.88671875,0
2024-07-11 03:53:00+00:00,57465.35546875,57465.35546875,57465.35546875,57465.35546875,57465.35546875,0
2024-07-11 03:54:00+00:00,57458.9375,57458.9375,57458.9375,57458.9375,57458.9375,0
2024-07-11 03:56:00+00:00,57554.5859375,57554.5859375,57554.5859375,57554.5859375,57554.5859375,3672064
2024-07-11 03:57:00+00:00,57544.76953125,57544.76953125,57544.76953125,57544.76953125,57544.76953125,366592
2024-07-11 03:58:00+00:00,57580.734375,57580.734375,57580.734375,57580.734375,57580.734375,6744064
2024-07-11 03:59:00+00:00,57563.203125,57563.203125,57563.203125,57563.203125,57563.203125,9166848
2024-07-11 04:00:00+00:00,57556.4296875,57556.4296875,57556.4296875,57556.4296875,57556.4296875,897024
2024-07-11 04:02:00+00:00,57553.921875,57553.921875,57553.921875,57553.921875,57553.921875,0
2024-07-11 04:03:00+00:00,57533.109375,57533.109375,57533.109375,57533.109375,57533.109375,0
2024-07-11 04:04:00+00:00,57506.55859375,57506.55859375,57506.55859375,57506.55859375,57506.55859375,0
2024-07-11 04:05:00+00:00,57501.765625,57501.765625,57501.765625,57501.765625,57501.765625,0
2024-07-11 04:06:00+00:00,57515.38671875,57515.38671875,57515.38671875,57515.38671875,57515.38671875,0
2024-07-11 04:08:00+00:00,57565.94140625,57565.94140625,57565.94140625,57565.94140625,57565.94140625,0
2024-07-11 04:09:00+00:00,57572.33984375,57572.33984375,57572.33984375,57572.33984375,57572.33984375,0
2024-07-11 04:10:00+00:00,57570.859375,57570.859375,57570.859375,57570.859375,57570.859375,0
2024-07-11 04:11:00+00:00,57606.15625,57606.15625,57606.15625,57606.15625,57606.15625,0
2024-07-11 04:12:00+00:00,57633.93359375,57633.93359375,57633.93359375,57633.93359375,57633.93359375,0
2024-07-11 04:13:00+00:00,57584.8359375,57584.8359375,57584.8359375,57584.8359375,57584.8359375,0
2024-07-11 04:14:00+00:00,57591.2578125,57591.2578125,57591.2578125,57591.2578125,57591.2578125,0
2024-07-11 04:15:00+00:00,57617.8046875,57617.8046875,57617.8046875,57617.8046875,57617.8046875,0
2024-07-11 04:16:00+00:00,57636.23046875,57636.23046875,57636.23046875,57636.23046875,57636.23046875,0
2024-07-11 04:17:00+00:00,57633.56640625,57633.56640625,57633.56640625,57633.56640625,57633.56640625,0
2024-07-11 04:19:00+00:00,57628.125,57628.125,57628.125,57628.125,57628.125,0
2024-07-11 04:20:00+00:00,57653.734375,57653.734375,57653.734375,57653.734375,57653.734375,0
2024-07-11 04:21:00+00:00,57634.71484375,57634.71484375,57634.71484375,57634.71484375,57634.71484375,0
2024-07-11 04:22:00+00:00,57609.2734375,57609.2734375,57609.2734375,57609.2734375,57609.2734375,0
2024-07-11 04:23:00+00:00,57586.59765625,57586.59765625,57586.59765625,57586.59765625,57586.59765625,0
2024-07-11 04:24:00+00:00,57613.5546875,57613.5546875,57613.5546875,57613.5546875,57613.5546875,0
2024-07-11 04:26:00+00:00,57615.13671875,57615.13671875,57615.13671875,57615.13671875,57615.13671875,0
2024-07-11 04:27:00+00:00,57582.01953125,57582.01953125,57582.01953125,57582.01953125,57582.01953125,0
2024-07-11 04:29:00+00:00,57582.7890625,57582.7890625,57582.7890625,57582.7890625,57582.7890625,0
2024-07-11 04:30:00+00:00,57586.73828125,57586.73828125,57586.73828125,57586.73828125,57586.73828125,0
2024-07-11 04:32:00+00:00,57601.1484375,57601.1484375,57601.1484375,57601.1484375,57601.1484375,0
2024-07-11 04:33:00+00:00,57618.6875,57618.6875,57618.6875,57618.6875,57618.6875,0
2024-07-11 04:34:00+00:00,57658.58203125,57658.58203125,57658.58203125,57658.58203125,57658.58203125,0
2024-07-11 04:35:00+00:00,57687.12890625,57687.12890625,57687.12890625,57687.12890625,57687.12890625,0
2024-07-11 04:36:00+00:00,57704.55078125,57704.55078125,57704.55078125,57704.55078125,57704.55078125,1331200
2024-07-11 04:37:00+00:00,57723.8515625,57723.8515625,57723.8515625,57723.8515625,57723.8515625,0
2024-07-11 04:38:00+00:00,57711.8359375,57711.8359375,57711.8359375,57711.8359375,57711.8359375,308246528
2024-07-11 04:39:00+00:00,57743.2265625,57743.2265625,57743.2265625,57743.2265625,57743.2265625,0
2024-07-11 04:40:00+00:00,57720.92578125,57720.92578125,57720.92578125,57720.92578125,57720.92578125,0
2024-07-11 04:41:00+00:00,57718.30078125,57718.30078125,57718.30078125,57718.30078125,57718.30078125,0
2024-07-11 04:42:00+00:00,57719.5703125,57719.5703125,57719.5703125,57719.5703125,57719.5703125,0
2024-07-11 04:44:00+00:00,57733.1796875,57733.1796875,57733.1796875,57733.1796875,57733.1796875,0
2024-07-11 04:45:00+00:00,57735.0078125,57735.0078125,57735.0078125,57735.0078125,57735.0078125,0
2024-07-11 04:46:00+00:00,57743.7890625,57743.7890625,57743.7890625,57743.7890625,57743.7890625,0
2024-07-11 04:47:00+00:00,57731.734375,57731.734375,57731.734375,57731.734375,57731.734375,0
2024-07-11 04:48:00+00:00,57723.8671875,57723.8671875,57723.8671875,57723.8671875,57723.8671875,0
2024-07-11 04:49:00+00:00,57731.546875,57731.546875,57731.546875,57731.546875,57731.546875,0
2024-07-11 04:50:00+00:00,57736.70703125,57736.70703125,57736.70703125,57736.70703125,57736.70703125,0
2024-07-11 04:51:00+00:00,57723.31640625,57723.31640625,57723.31640625,57723.31640625,57723.31640625,0
2024-07-11 04:53:00+00:00,57750.4921875,57750.4921875,57750.4921875,57750.4921875,57750.4921875,0
2024-07-11 04:54:00+00:00,57745.484375,57745.484375,57745.484375,57745.484375,57745.484375,0
2024-07-11 04:56:00+00:00,57749.6015625,57749.6015625,57749.6015625,57749.6015625,57749.6015625,0
2024-07-11 04:57:00+00:00,57747.8046875,57747.8046875,57747.8046875,57747.8046875,57747.8046875,0
2024-07-11 04:58:00+00:00,57742.6015625,57742.6015625,57742.6015625,57742.6015625,57742.6015625,0
2024-07-11 04:59:00+00:00,57743.2734375,57743.2734375,57743.2734375,57743.2734375,57743.2734375,0
2024-07-11 05:00:00+00:00,57751.05078125,57751.05078125,57751.05078125,57751.05078125,57751.05078125,0
2024-07-11 05:02:00+00:00,57756.125,57756.125,57756.125,57756.125,57756.125,0
2024-07-11 05:03:00+00:00,57735.64453125,57735.64453125,57735.64453125,57735.64453125,57735.64453125,0
2024-07-11 05:04:00+00:00,57779.9453125,57779.9453125,57779.9453125,57779.9453125,57779.9453125,231424
2024-07-11 05:05:00+00:00,57821.8046875,57821.8046875,57821.8046875,57821.8046875,57821.8046875,0
2024-07-11 05:06:00+00:00,57843.05078125,57843.05078125,57843.05078125,57843.05078125,57843.05078125,2938880
2024-07-11 05:08:00+00:00,57845.5078125,57845.5078125,57845.5078125,57845.5078125,57845.5078125,0
2024-07-11 05:09:00+00:00,57846.96484375,57846.96484375,57846.96484375,57846.96484375,57846.96484375,0
2024-07-11 05:10:00+00:00,57838.5859375,57838.5859375,57838.5859375,57838.5859375,57838.5859375,0
2024-07-11 05:11:00+00:00,57831.74609375,57831.74609375,57831.74609375,57831.74609375,57831.74609375,0
