time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-07-11 15:03:00-04:00,EnhancedElliottWaveStrategy,0b8cf7c2f89b4206a0d59a19b4cc3459,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57828.8125,0.017291637408208205,0.0
2024-07-11 15:05:00-04:00,EnhancedElliottWaveStrategy,0f5ca8cf4d2d46cdb93170d935ba353b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:05:00-04:00,EnhancedElliottWaveStrategy,0f5ca8cf4d2d46cdb93170d935ba353b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57828.8125,0.017291637408208205,0.0
2024-07-11 15:06:00-04:00,EnhancedElliottWaveStrategy,687a87abf3f14a92a52d9dc0083edcc8,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:06:00-04:00,EnhancedElliottWaveStrategy,687a87abf3f14a92a52d9dc0083edcc8,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57828.8125,0.017291637408208205,0.0
2024-07-11 15:09:00-04:00,EnhancedElliottWaveStrategy,cfb30baa320f48ee94eb074b297ebd00,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:09:00-04:00,EnhancedElliottWaveStrategy,cfb30baa320f48ee94eb074b297ebd00,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57793.4609375,0.03460928683696254,0.0
2024-07-11 15:11:00-04:00,EnhancedElliottWaveStrategy,3337133bf0114b2983371d0d79965029,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:11:00-04:00,EnhancedElliottWaveStrategy,3337133bf0114b2983371d0d79965029,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57793.4609375,0.017304643424095437,0.0
2024-07-11 15:12:00-04:00,EnhancedElliottWaveStrategy,1844c95440fb413cb9b983ff61259f31,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:12:00-04:00,EnhancedElliottWaveStrategy,1844c95440fb413cb9b983ff61259f31,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57709.5546875,0.0173046434128671,0.0
2024-07-11 15:13:00-04:00,EnhancedElliottWaveStrategy,d1cbeb24cfbb4c06b2c7f250e8fcf630,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:13:00-04:00,EnhancedElliottWaveStrategy,d1cbeb24cfbb4c06b2c7f250e8fcf630,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57705.3359375,0.017336882795700045,0.0
2024-07-11 15:35:00-04:00,EnhancedElliottWaveStrategy,53f89064bf5d49b38ba87e9fca719b76,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:35:00-04:00,EnhancedElliottWaveStrategy,53f89064bf5d49b38ba87e9fca719b76,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57468.5234375,0.017336882795700045,0.0
2024-07-11 15:36:00-04:00,EnhancedElliottWaveStrategy,3565e29e28cf433296d2cb3656546e51,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 15:36:00-04:00,EnhancedElliottWaveStrategy,3565e29e28cf433296d2cb3656546e51,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57497.03515625,0.01741336263264111,0.0
2024-07-12 09:37:00-04:00,EnhancedElliottWaveStrategy,52dd331f90944dfa9c66b0de145dafec,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:37:00-04:00,EnhancedElliottWaveStrategy,52dd331f90944dfa9c66b0de145dafec,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57637.9765625,0.01741336263264111,0.0
2024-07-12 09:38:00-04:00,EnhancedElliottWaveStrategy,c84bc0499f084507b6816dfe748418e9,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:38:00-04:00,EnhancedElliottWaveStrategy,c84bc0499f084507b6816dfe748418e9,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57637.9765625,0.03472299570076519,0.0
2024-07-12 09:41:00-04:00,EnhancedElliottWaveStrategy,69b68e240a084eb3988e8b5cb75ff287,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:41:00-04:00,EnhancedElliottWaveStrategy,69b68e240a084eb3988e8b5cb75ff287,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57683.70703125,0.03468862145808153,0.0
2024-07-12 09:47:00-04:00,EnhancedElliottWaveStrategy,e9008c42befe4018a64d5da0d5ce9ddf,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:47:00-04:00,EnhancedElliottWaveStrategy,e9008c42befe4018a64d5da0d5ce9ddf,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57683.70703125,0.03468862142237583,0.0
2024-07-12 09:51:00-04:00,EnhancedElliottWaveStrategy,b55e82b9874e4e0c8e0c0da39ece653b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:51:00-04:00,EnhancedElliottWaveStrategy,b55e82b9874e4e0c8e0c0da39ece653b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57779.1015625,3.5705695344834254e-11,0.0
2024-07-12 09:52:00-04:00,EnhancedElliottWaveStrategy,bd120aeb7845439ab1deb09893b1606b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:52:00-04:00,EnhancedElliottWaveStrategy,bd120aeb7845439ab1deb09893b1606b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57779.1015625,0.034617091259800094,0.0
2024-07-12 09:53:00-04:00,EnhancedElliottWaveStrategy,5fd5f42597794b7a8a1b696ccc4b26ed,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 09:53:00-04:00,EnhancedElliottWaveStrategy,5fd5f42597794b7a8a1b696ccc4b26ed,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57771.4921875,0.034622879541735756,0.0
2024-07-12 10:05:00-04:00,EnhancedElliottWaveStrategy,4b5597f94c05413697a3763d94841239,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:05:00-04:00,EnhancedElliottWaveStrategy,4b5597f94c05413697a3763d94841239,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57836.7421875,0.03457407586673987,0.0
2024-07-12 10:11:00-04:00,EnhancedElliottWaveStrategy,9f6a04a3ee664ad08958532cdc396c12,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:11:00-04:00,EnhancedElliottWaveStrategy,9f6a04a3ee664ad08958532cdc396c12,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57856.640625,4.8803674995885615e-05,0.0
2024-07-12 10:12:00-04:00,EnhancedElliottWaveStrategy,cabd435ba82940a59e6e680157b4025e,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:12:00-04:00,EnhancedElliottWaveStrategy,cabd435ba82940a59e6e680157b4025e,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57856.640625,0.0345589768999964,0.0
2024-07-12 10:14:00-04:00,EnhancedElliottWaveStrategy,ff47ef1c3cc24b249a9c2792064a0af6,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:14:00-04:00,EnhancedElliottWaveStrategy,ff47ef1c3cc24b249a9c2792064a0af6,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57860.0859375,0.03455632242826768,0.0
2024-07-12 10:33:00-04:00,EnhancedElliottWaveStrategy,01f9ecde4a33452098744adcf6fa31cd,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:33:00-04:00,EnhancedElliottWaveStrategy,01f9ecde4a33452098744adcf6fa31cd,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57907.76953125,0.034520185772107866,0.0
2024-07-12 10:47:00-04:00,EnhancedElliottWaveStrategy,ec8b25aa97f549ee85e1778c2c1ddc2e,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:47:00-04:00,EnhancedElliottWaveStrategy,ec8b25aa97f549ee85e1778c2c1ddc2e,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57966.3984375,3.6136656159813096e-05,0.0
2024-07-12 10:48:00-04:00,EnhancedElliottWaveStrategy,49618bb68c9a4e76aa15feefdddda4c0,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:48:00-04:00,EnhancedElliottWaveStrategy,49618bb68c9a4e76aa15feefdddda4c0,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57966.3984375,0.034475137552103595,0.0
2024-07-12 10:53:00-04:00,EnhancedElliottWaveStrategy,617a41b0cbec4b718e078c30f504018d,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:53:00-04:00,EnhancedElliottWaveStrategy,617a41b0cbec4b718e078c30f504018d,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57966.3984375,0.034475137533517865,0.0
2024-07-12 10:54:00-04:00,EnhancedElliottWaveStrategy,27cadd03b0074ced81f80eadb0847748,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:54:00-04:00,EnhancedElliottWaveStrategy,27cadd03b0074ced81f80eadb0847748,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57966.3984375,1.8585730177100857e-11,0.0
2024-07-12 10:55:00-04:00,EnhancedElliottWaveStrategy,85eac6329d374ee49b9eb00747a8b9af,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:55:00-04:00,EnhancedElliottWaveStrategy,85eac6329d374ee49b9eb00747a8b9af,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57966.3984375,0.0344751375521036,0.0
2024-07-12 10:57:00-04:00,EnhancedElliottWaveStrategy,e2e4153698804dbabdd900bbaa521fc3,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:57:00-04:00,EnhancedElliottWaveStrategy,e2e4153698804dbabdd900bbaa521fc3,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57966.3984375,0.034475137533517865,0.0
2024-07-12 10:58:00-04:00,EnhancedElliottWaveStrategy,697523a58e4e47eda835121450fe42fe,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:58:00-04:00,EnhancedElliottWaveStrategy,697523a58e4e47eda835121450fe42fe,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57841.37890625,1.858573711599476e-11,0.0
2024-07-12 10:59:00-04:00,EnhancedElliottWaveStrategy,6a714c61e3444d7298696f70b06ae8e7,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 10:59:00-04:00,EnhancedElliottWaveStrategy,6a714c61e3444d7298696f70b06ae8e7,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57809.89453125,0.03459559476029801,0.0
2024-07-12 11:53:00-04:00,EnhancedElliottWaveStrategy,d07d7df1e3b2438d89201a9735956460,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 11:53:00-04:00,EnhancedElliottWaveStrategy,d07d7df1e3b2438d89201a9735956460,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58088.50390625,0.03438492540323827,0.0
2024-07-12 11:54:00-04:00,EnhancedElliottWaveStrategy,27b1b9c0d51c45bc940a17645b1e1424,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 11:54:00-04:00,EnhancedElliottWaveStrategy,27b1b9c0d51c45bc940a17645b1e1424,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58088.50390625,0.00021066935705973955,0.0
2024-07-12 11:55:00-04:00,EnhancedElliottWaveStrategy,9ad778a363664ce392a6151f8eee2aed,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 11:55:00-04:00,EnhancedElliottWaveStrategy,9ad778a363664ce392a6151f8eee2aed,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58088.50390625,0.034384925356709596,0.0
2024-07-12 12:01:00-04:00,EnhancedElliottWaveStrategy,84d991946744427585f949d66af0aebd,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 12:01:00-04:00,EnhancedElliottWaveStrategy,84d991946744427585f949d66af0aebd,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58224.5,0.0342796022562365,0.0
2024-07-12 12:29:00-04:00,EnhancedElliottWaveStrategy,b72ee312a15f4b2dabe90577115f6dff,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 12:29:00-04:00,EnhancedElliottWaveStrategy,b72ee312a15f4b2dabe90577115f6dff,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58241.12890625,0.03426695338997729,0.0
2024-07-12 13:11:00-04:00,EnhancedElliottWaveStrategy,9594f5f280f34bdb8e5270e0b361e8cc,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:11:00-04:00,EnhancedElliottWaveStrategy,9594f5f280f34bdb8e5270e0b361e8cc,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58073.93359375,1.2648866259207248e-05,0.0
2024-07-12 13:12:00-04:00,EnhancedElliottWaveStrategy,61ec0f99c2314e3abfa4b21e78b829e0,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:12:00-04:00,EnhancedElliottWaveStrategy,61ec0f99c2314e3abfa4b21e78b829e0,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58123.71484375,0.034357804117494006,0.0
2024-07-12 13:13:00-04:00,EnhancedElliottWaveStrategy,b5b8c40d4cc9484cba17cebe11710882,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:13:00-04:00,EnhancedElliottWaveStrategy,b5b8c40d4cc9484cba17cebe11710882,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58123.71484375,0.03435780406022974,0.0
2024-07-12 13:18:00-04:00,EnhancedElliottWaveStrategy,9f2c625681644ce09c3ab11a6433b730,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:18:00-04:00,EnhancedElliottWaveStrategy,9f2c625681644ce09c3ab11a6433b730,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58154.9140625,0.03433362731904131,0.0
2024-07-12 13:19:00-04:00,EnhancedElliottWaveStrategy,e6716c447ade45b18641511b72a5b3e3,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:19:00-04:00,EnhancedElliottWaveStrategy,e6716c447ade45b18641511b72a5b3e3,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58154.9140625,2.417674118842389e-05,0.0
2024-07-12 13:20:00-04:00,EnhancedElliottWaveStrategy,4ceca5e88cf14ebd82c431eadd1beb8d,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:20:00-04:00,EnhancedElliottWaveStrategy,4ceca5e88cf14ebd82c431eadd1beb8d,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58178.546875,0.03431505193698516,0.0
2024-07-12 13:22:00-04:00,EnhancedElliottWaveStrategy,dd53d61e8c96441c873702b20ea49ed5,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:22:00-04:00,EnhancedElliottWaveStrategy,dd53d61e8c96441c873702b20ea49ed5,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58157.46484375,0.03433187045672171,0.0
2024-07-12 13:24:00-04:00,EnhancedElliottWaveStrategy,8f812a23fece41e3bda55c7af904149b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:24:00-04:00,EnhancedElliottWaveStrategy,8f812a23fece41e3bda55c7af904149b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58236.67578125,0.034269675898018326,0.0
2024-07-12 13:25:00-04:00,EnhancedElliottWaveStrategy,e6e0c1bd63714d9eb6b79a6823869921,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:25:00-04:00,EnhancedElliottWaveStrategy,e6e0c1bd63714d9eb6b79a6823869921,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58272.0703125,6.21945587033837e-05,0.0
2024-07-12 13:26:00-04:00,EnhancedElliottWaveStrategy,3792befb4be54498941148905f4af2a0,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:26:00-04:00,EnhancedElliottWaveStrategy,3792befb4be54498941148905f4af2a0,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58277.09375,0.034237530367555585,0.0
2024-07-12 13:28:00-04:00,EnhancedElliottWaveStrategy,9c2b687ebfad4d94955f6b9b0e0bc795,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:28:00-04:00,EnhancedElliottWaveStrategy,9c2b687ebfad4d94955f6b9b0e0bc795,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58204.30078125,0.03429631462330844,0.0
2024-07-12 13:52:00-04:00,EnhancedElliottWaveStrategy,8f43414f5b2645c0a6c436e633f4651f,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:52:00-04:00,EnhancedElliottWaveStrategy,8f43414f5b2645c0a6c436e633f4651f,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58215.5859375,0.017143662295506158,0.0
2024-07-12 13:53:00-04:00,EnhancedElliottWaveStrategy,7927d0e077c1454c9b89a9ed66e0fa59,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:53:00-04:00,EnhancedElliottWaveStrategy,7927d0e077c1454c9b89a9ed66e0fa59,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58215.5859375,0.017143662307469637,0.0
2024-07-12 13:54:00-04:00,EnhancedElliottWaveStrategy,97dfc182938a4e029ce011e575d4e844,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:54:00-04:00,EnhancedElliottWaveStrategy,97dfc182938a4e029ce011e575d4e844,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58215.5859375,8.990020332645676e-06,0.0
2024-07-12 13:55:00-04:00,EnhancedElliottWaveStrategy,0009afc7b3a34e91bfd1e589d763b62e,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 13:55:00-04:00,EnhancedElliottWaveStrategy,0009afc7b3a34e91bfd1e589d763b62e,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58215.5859375,0.0171436623194394,0.0
2024-07-12 14:14:00-04:00,EnhancedElliottWaveStrategy,6b0099b6fa774dd89cb4a9e9cf027ead,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:14:00-04:00,EnhancedElliottWaveStrategy,6b0099b6fa774dd89cb4a9e9cf027ead,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58181.03515625,0.0171436623194394,0.0
2024-07-12 14:15:00-04:00,EnhancedElliottWaveStrategy,2d51c39a8dbf4cf7ba420feac2a33d9a,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:15:00-04:00,EnhancedElliottWaveStrategy,2d51c39a8dbf4cf7ba420feac2a33d9a,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58181.03515625,0.01715753169993802,0.0
2024-07-12 14:19:00-04:00,EnhancedElliottWaveStrategy,c0ea69507d614c15a368b30aca61e091,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:19:00-04:00,EnhancedElliottWaveStrategy,c0ea69507d614c15a368b30aca61e091,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58304.734375,0.034214449101805364,0.0
2024-07-12 14:37:00-04:00,EnhancedElliottWaveStrategy,20192fd7c2324fc78b57522b4f64de2e,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:37:00-04:00,EnhancedElliottWaveStrategy,20192fd7c2324fc78b57522b4f64de2e,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58416.05859375,0.01706278437478052,0.0
2024-07-12 14:51:00-04:00,EnhancedElliottWaveStrategy,1595cbf38bd04f52a65f89b83da44473,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:51:00-04:00,EnhancedElliottWaveStrategy,1595cbf38bd04f52a65f89b83da44473,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58532.5546875,0.017016120993320758,0.0
2024-07-12 14:52:00-04:00,EnhancedElliottWaveStrategy,eb439191570343b798c24f6468bd6a25,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:52:00-04:00,EnhancedElliottWaveStrategy,eb439191570343b798c24f6468bd6a25,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58532.5546875,0.00013554373370408546,0.0
2024-07-12 14:53:00-04:00,EnhancedElliottWaveStrategy,fe0235b50e624904b7cb810f7ed269b2,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:53:00-04:00,EnhancedElliottWaveStrategy,fe0235b50e624904b7cb810f7ed269b2,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58390.0703125,0.017073638106222314,0.0
2024-07-12 14:54:00-04:00,EnhancedElliottWaveStrategy,7e5172e7d9e44f7d9327d197a854f0f1,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 14:54:00-04:00,EnhancedElliottWaveStrategy,7e5172e7d9e44f7d9327d197a854f0f1,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58390.0703125,0.03414727621061709,0.0
2024-07-12 15:25:00-04:00,EnhancedElliottWaveStrategy,0905756f95c346bc8226e818c766a51b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:25:00-04:00,EnhancedElliottWaveStrategy,0905756f95c346bc8226e818c766a51b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57957.87109375,0.03414727621061709,0.0
2024-07-12 15:26:00-04:00,EnhancedElliottWaveStrategy,3b7ce1ed5037453aa45bd7f083404690,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:26:00-04:00,EnhancedElliottWaveStrategy,3b7ce1ed5037453aa45bd7f083404690,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57946.0703125,0.03450688870631925,0.0
2024-07-12 15:27:00-04:00,EnhancedElliottWaveStrategy,360d50de023e4ffcad976a7f7589d4dd,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:27:00-04:00,EnhancedElliottWaveStrategy,360d50de023e4ffcad976a7f7589d4dd,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57891.8671875,0.034552436278414526,0.0
2024-07-12 15:30:00-04:00,EnhancedElliottWaveStrategy,0f4bb0c2e2cb4a1a86f825ffdebf9a77,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:30:00-04:00,EnhancedElliottWaveStrategy,0f4bb0c2e2cb4a1a86f825ffdebf9a77,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57910.16796875,0.01726863335835224,0.0
2024-07-12 15:31:00-04:00,EnhancedElliottWaveStrategy,0b1297d712ea42db9e1b4ea0a7a98b3e,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:31:00-04:00,EnhancedElliottWaveStrategy,0b1297d712ea42db9e1b4ea0a7a98b3e,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57910.16796875,0.017268633364409362,0.0
2024-07-12 15:32:00-04:00,EnhancedElliottWaveStrategy,b73fd5c1cc204c528f3d59256490c16b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:32:00-04:00,EnhancedElliottWaveStrategy,b73fd5c1cc204c528f3d59256490c16b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57807.1953125,1.5169555652925354e-05,0.0
2024-07-12 15:33:00-04:00,EnhancedElliottWaveStrategy,0ce5ddaeaffe4b12bf5d2ddea05bcfa2,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:33:00-04:00,EnhancedElliottWaveStrategy,0ce5ddaeaffe4b12bf5d2ddea05bcfa2,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57763.8671875,0.03466055396975102,0.0
2024-07-12 15:42:00-04:00,EnhancedElliottWaveStrategy,8e95047f951b48fcadb58afc013e19ce,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-12 15:42:00-04:00,EnhancedElliottWaveStrategy,8e95047f951b48fcadb58afc013e19ce,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57776.84765625,0.017324872892906764,0.0
2024-07-15 09:54:00-04:00,EnhancedElliottWaveStrategy,6c6edaba8da942a1a2690fa3b01739e6,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 09:54:00-04:00,EnhancedElliottWaveStrategy,6c6edaba8da942a1a2690fa3b01739e6,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,62878.734375,0.017335681076844255,0.0
2024-07-15 09:55:00-04:00,EnhancedElliottWaveStrategy,c3c29d1242144814887a792a402763f1,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 09:55:00-04:00,EnhancedElliottWaveStrategy,c3c29d1242144814887a792a402763f1,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,62964.31640625,0.030658145532792627,0.0
2024-07-15 09:57:00-04:00,EnhancedElliottWaveStrategy,2114b3f96e8547dc869da31ff3dc0bba,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 09:57:00-04:00,EnhancedElliottWaveStrategy,2114b3f96e8547dc869da31ff3dc0bba,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,62921.6484375,0.030658145532792627,0.0
2024-07-15 09:58:00-04:00,EnhancedElliottWaveStrategy,348d2d5ac2494603ad109e4e28afef18,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 09:58:00-04:00,EnhancedElliottWaveStrategy,348d2d5ac2494603ad109e4e28afef18,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,62921.6484375,0.030688108171230317,0.0
2024-07-15 10:02:00-04:00,EnhancedElliottWaveStrategy,dad2d1d0b56144e88d4b0c7c425869e3,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 10:02:00-04:00,EnhancedElliottWaveStrategy,dad2d1d0b56144e88d4b0c7c425869e3,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,62978.37890625,0.03064827984651654,0.0
2024-07-15 10:03:00-04:00,EnhancedElliottWaveStrategy,1361f6497bd645b3b94b6a9db60bea83,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 10:03:00-04:00,EnhancedElliottWaveStrategy,1361f6497bd645b3b94b6a9db60bea83,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,62978.37890625,3.98283247137754e-05,0.0
2024-07-15 10:04:00-04:00,EnhancedElliottWaveStrategy,079383aabd7343f19be4de585569b1a1,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 10:04:00-04:00,EnhancedElliottWaveStrategy,079383aabd7343f19be4de585569b1a1,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,62978.37890625,0.030648279857175793,0.0
