time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-07-11 10:12:00-04:00,EnhancedElliottWaveStrategy,99f152b28f5a4cb0b94dee0204d1f104,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:12:00-04:00,EnhancedElliottWaveStrategy,99f152b28f5a4cb0b94dee0204d1f104,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58471.55078125,0.03420941520646359,0.0
2024-07-11 10:20:00-04:00,EnhancedElliottWaveStrategy,057d7a96fe4e415a8bde8b6ba3468f0f,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:20:00-04:00,EnhancedElliottWaveStrategy,057d7a96fe4e415a8bde8b6ba3468f0f,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57807.69140625,0.03420941520646359,0.0
2024-07-11 10:21:00-04:00,EnhancedElliottWaveStrategy,10d3c201accb4604a29aeee69ab86c88,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:21:00-04:00,EnhancedElliottWaveStrategy,10d3c201accb4604a29aeee69ab86c88,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57782.44140625,0.03463392500252741,0.0
2024-07-11 10:23:00-04:00,EnhancedElliottWaveStrategy,9bb84febf84243f8b9eea6b583e4f296,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:23:00-04:00,EnhancedElliottWaveStrategy,9bb84febf84243f8b9eea6b583e4f296,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57676.76953125,0.03470239539445854,0.0
2024-07-11 10:25:00-04:00,EnhancedElliottWaveStrategy,6f386f2c6714496e8c80bb9b94ceb893,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:25:00-04:00,EnhancedElliottWaveStrategy,6f386f2c6714496e8c80bb9b94ceb893,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57711.109375,0.034680530261107616,0.0
2024-07-11 10:26:00-04:00,EnhancedElliottWaveStrategy,beb41fe30e7b41eea4041f62e53fb422,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:26:00-04:00,EnhancedElliottWaveStrategy,beb41fe30e7b41eea4041f62e53fb422,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57715.734375,2.1865133350923438e-05,0.0
2024-07-11 10:27:00-04:00,EnhancedElliottWaveStrategy,7d48d05da78c4d7aa47419dc6e677338,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:27:00-04:00,EnhancedElliottWaveStrategy,7d48d05da78c4d7aa47419dc6e677338,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57771.16796875,0.03464163029437469,0.0
2024-07-11 10:31:00-04:00,EnhancedElliottWaveStrategy,dd82b953a9a64aa8b9fc5cead91b02a0,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:31:00-04:00,EnhancedElliottWaveStrategy,dd82b953a9a64aa8b9fc5cead91b02a0,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57790.6484375,0.03462879662138502,0.0
2024-07-11 10:33:00-04:00,EnhancedElliottWaveStrategy,8fad44b9b1e04f5fb9c0e4417a311267,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:33:00-04:00,EnhancedElliottWaveStrategy,8fad44b9b1e04f5fb9c0e4417a311267,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57867.5546875,0.03457913573282164,0.0
2024-07-11 10:35:00-04:00,EnhancedElliottWaveStrategy,907bfc555b3b4b6ab5dd153c90503f8c,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:35:00-04:00,EnhancedElliottWaveStrategy,907bfc555b3b4b6ab5dd153c90503f8c,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57836.62890625,4.966088856338258e-05,0.0
2024-07-11 10:36:00-04:00,EnhancedElliottWaveStrategy,faf1cf1e80204a92bf03d3c397877fbf,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:36:00-04:00,EnhancedElliottWaveStrategy,faf1cf1e80204a92bf03d3c397877fbf,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57836.62890625,0.03459945938033001,0.0
2024-07-11 10:43:00-04:00,EnhancedElliottWaveStrategy,797978380c974ba09e8fb32790d8cd1f,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:43:00-04:00,EnhancedElliottWaveStrategy,797978380c974ba09e8fb32790d8cd1f,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57931.05859375,0.03453634084177562,0.0
2024-07-11 10:44:00-04:00,EnhancedElliottWaveStrategy,352f3a8e610e40048213ea4d6bdc2467,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:44:00-04:00,EnhancedElliottWaveStrategy,352f3a8e610e40048213ea4d6bdc2467,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57852.98828125,0.03453634084177562,0.0
2024-07-11 10:45:00-04:00,EnhancedElliottWaveStrategy,e4dc78c343d04f788df5a2b97890da42,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 10:45:00-04:00,EnhancedElliottWaveStrategy,e4dc78c343d04f788df5a2b97890da42,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57773.15234375,0.034641070877580636,0.0
2024-07-11 11:00:00-04:00,EnhancedElliottWaveStrategy,18026c71ee1c415692f75348605cbacf,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:00:00-04:00,EnhancedElliottWaveStrategy,18026c71ee1c415692f75348605cbacf,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57828.1640625,0.03460353590781913,0.0
2024-07-11 11:01:00-04:00,EnhancedElliottWaveStrategy,b936325b83cf4bd79ba0f546a237ceb7,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:01:00-04:00,EnhancedElliottWaveStrategy,b936325b83cf4bd79ba0f546a237ceb7,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57828.1640625,0.03460353590781913,0.0
2024-07-11 11:02:00-04:00,EnhancedElliottWaveStrategy,68e4fcb5c33e4bc39c9d27be3ca15771,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:02:00-04:00,EnhancedElliottWaveStrategy,68e4fcb5c33e4bc39c9d27be3ca15771,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57828.1640625,0.03460353590781913,0.0
2024-07-11 11:15:00-04:00,EnhancedElliottWaveStrategy,1d7bbda514a94574b265b372f7c621fd,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:15:00-04:00,EnhancedElliottWaveStrategy,1d7bbda514a94574b265b372f7c621fd,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57835.37109375,0.03459853749255615,0.0
2024-07-11 11:16:00-04:00,EnhancedElliottWaveStrategy,d18f97c460a54a71a036d868914a58f2,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:16:00-04:00,EnhancedElliottWaveStrategy,d18f97c460a54a71a036d868914a58f2,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57798.56640625,0.03459853749255615,0.0
2024-07-11 11:17:00-04:00,EnhancedElliottWaveStrategy,ad8b82feca964413905d58afc2c38564,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:17:00-04:00,EnhancedElliottWaveStrategy,ad8b82feca964413905d58afc2c38564,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57820.3359375,0.03460852598339735,0.0
2024-07-11 11:25:00-04:00,EnhancedElliottWaveStrategy,8945f733578d4e44a3a914345e35cf71,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:25:00-04:00,EnhancedElliottWaveStrategy,8945f733578d4e44a3a914345e35cf71,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,58085.3515625,0.03442233721594866,0.0
2024-07-11 11:26:00-04:00,EnhancedElliottWaveStrategy,fa1952efc90048789d52f6b9bc38c8a1,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:26:00-04:00,EnhancedElliottWaveStrategy,fa1952efc90048789d52f6b9bc38c8a1,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57955.828125,0.03442233721594866,0.0
2024-07-11 11:27:00-04:00,EnhancedElliottWaveStrategy,124bc5574fca47c68ffbdeac3fa5044b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:27:00-04:00,EnhancedElliottWaveStrategy,124bc5574fca47c68ffbdeac3fa5044b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57871.69921875,0.034570766350724265,0.0
2024-07-11 11:28:00-04:00,EnhancedElliottWaveStrategy,65583ed21468499fbfc130b5fce6146b,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:28:00-04:00,EnhancedElliottWaveStrategy,65583ed21468499fbfc130b5fce6146b,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57871.69921875,0.03457076636005815,0.0
2024-07-11 11:31:00-04:00,EnhancedElliottWaveStrategy,2be11cdb3de747f39bce53c467c9694a,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:31:00-04:00,EnhancedElliottWaveStrategy,2be11cdb3de747f39bce53c467c9694a,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57835.70703125,0.03457076636005815,0.0
2024-07-11 11:32:00-04:00,EnhancedElliottWaveStrategy,ba7b5fb507494ecda6506b90f68f5d28,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:32:00-04:00,EnhancedElliottWaveStrategy,ba7b5fb507494ecda6506b90f68f5d28,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57699.046875,0.034694401391979615,0.0
2024-07-11 11:34:00-04:00,EnhancedElliottWaveStrategy,347918d6385b48098da9b0d0a7333f50,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:34:00-04:00,EnhancedElliottWaveStrategy,347918d6385b48098da9b0d0a7333f50,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57654.171875,0.034694401391979615,0.0
2024-07-11 11:35:00-04:00,EnhancedElliottWaveStrategy,ea73169f579344448cc833a8838ccac3,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:35:00-04:00,EnhancedElliottWaveStrategy,ea73169f579344448cc833a8838ccac3,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57597.50390625,0.03476717511556511,0.0
2024-07-11 11:36:00-04:00,EnhancedElliottWaveStrategy,b8032a5fc2604e429eaac67feea3534a,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:36:00-04:00,EnhancedElliottWaveStrategy,b8032a5fc2604e429eaac67feea3534a,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57661.8671875,0.034721451429625065,0.0
2024-07-11 11:37:00-04:00,EnhancedElliottWaveStrategy,9aecae7bf01341bba81254f3f35e8709,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:37:00-04:00,EnhancedElliottWaveStrategy,9aecae7bf01341bba81254f3f35e8709,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57661.8671875,4.572368594004533e-05,0.0
2024-07-11 11:38:00-04:00,EnhancedElliottWaveStrategy,7a1fdceb4b0b46a18e91da35e0dc4729,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:38:00-04:00,EnhancedElliottWaveStrategy,7a1fdceb4b0b46a18e91da35e0dc4729,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57691.82421875,0.034699843690830325,0.0
2024-07-11 11:41:00-04:00,EnhancedElliottWaveStrategy,33041e6a986c493fa8cb3c3f532643df,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:41:00-04:00,EnhancedElliottWaveStrategy,33041e6a986c493fa8cb3c3f532643df,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57622.43359375,0.034750764539434445,0.0
2024-07-11 11:46:00-04:00,EnhancedElliottWaveStrategy,c33ab07fcf0a460495a34475024024b5,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:46:00-04:00,EnhancedElliottWaveStrategy,c33ab07fcf0a460495a34475024024b5,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57583.05859375,0.034750764539434445,0.0
2024-07-11 11:47:00-04:00,EnhancedElliottWaveStrategy,6add625869d64dd3b8f3881281b11503,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:47:00-04:00,EnhancedElliottWaveStrategy,6add625869d64dd3b8f3881281b11503,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57470.70703125,0.034862058259631575,0.0
2024-07-11 11:48:00-04:00,EnhancedElliottWaveStrategy,ed55d7eaedcf4c1da94a558e23d41b43,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:48:00-04:00,EnhancedElliottWaveStrategy,ed55d7eaedcf4c1da94a558e23d41b43,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57470.70703125,0.034862058295648785,0.0
2024-07-11 11:49:00-04:00,EnhancedElliottWaveStrategy,dbd468ac6ef24344a5b3f21b1143e9c8,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:49:00-04:00,EnhancedElliottWaveStrategy,dbd468ac6ef24344a5b3f21b1143e9c8,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57470.70703125,0.034862058259631575,0.0
2024-07-11 11:52:00-04:00,EnhancedElliottWaveStrategy,3169a038175a4cf8b5e909857cba5d9f,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:52:00-04:00,EnhancedElliottWaveStrategy,3169a038175a4cf8b5e909857cba5d9f,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57451.2265625,3.6017210047756265e-11,0.0
2024-07-11 11:53:00-04:00,EnhancedElliottWaveStrategy,7f37deb1600846859a779c7a8d2df8a5,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 11:53:00-04:00,EnhancedElliottWaveStrategy,7f37deb1600846859a779c7a8d2df8a5,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57451.2265625,0.03487668766518529,0.0
2024-07-11 12:00:00-04:00,EnhancedElliottWaveStrategy,8aadde8b1a58489b8ec3e80e5051d5a1,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:00:00-04:00,EnhancedElliottWaveStrategy,8aadde8b1a58489b8ec3e80e5051d5a1,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57404.1171875,0.017456339603856345,0.0
2024-07-11 12:01:00-04:00,EnhancedElliottWaveStrategy,293fa658c9bf465a8513e27609d34b4d,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:01:00-04:00,EnhancedElliottWaveStrategy,293fa658c9bf465a8513e27609d34b4d,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57404.1171875,0.017456339595303655,0.0
2024-07-11 12:02:00-04:00,EnhancedElliottWaveStrategy,0be7bd8464154ee38b584047423f8e7a,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:02:00-04:00,EnhancedElliottWaveStrategy,0be7bd8464154ee38b584047423f8e7a,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57404.1171875,8.552689806373692e-12,0.0
2024-07-11 12:03:00-04:00,EnhancedElliottWaveStrategy,1f6526269557493cbcc327432a2ef82f,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:03:00-04:00,EnhancedElliottWaveStrategy,1f6526269557493cbcc327432a2ef82f,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57404.1171875,0.017456339603856345,0.0
2024-07-11 12:07:00-04:00,EnhancedElliottWaveStrategy,4fce314997dd47e9bd6a62486de9b045,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:07:00-04:00,EnhancedElliottWaveStrategy,4fce314997dd47e9bd6a62486de9b045,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57223.55078125,0.017526141124838256,0.0
2024-07-11 12:08:00-04:00,EnhancedElliottWaveStrategy,8d5f8e892b944641b475e71af010bcfb,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:08:00-04:00,EnhancedElliottWaveStrategy,8d5f8e892b944641b475e71af010bcfb,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57223.55078125,0.017526141124838256,0.0
2024-07-11 12:09:00-04:00,EnhancedElliottWaveStrategy,5950ad41c9bb435e884c1d6117da8711,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:09:00-04:00,EnhancedElliottWaveStrategy,5950ad41c9bb435e884c1d6117da8711,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57475.234375,0.017428968244437987,0.0
2024-07-11 12:10:00-04:00,EnhancedElliottWaveStrategy,0481233550c1430ea43fff4756442d06,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:10:00-04:00,EnhancedElliottWaveStrategy,0481233550c1430ea43fff4756442d06,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57484.37890625,0.017425481378006764,0.0
2024-07-11 12:11:00-04:00,EnhancedElliottWaveStrategy,d014c68377e94ea8a84059c49accfc19,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:11:00-04:00,EnhancedElliottWaveStrategy,d014c68377e94ea8a84059c49accfc19,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57468.76953125,3.4868664312223685e-06,0.0
2024-07-11 12:12:00-04:00,EnhancedElliottWaveStrategy,9115e3effba344e49b4b105b169e3520,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:12:00-04:00,EnhancedElliottWaveStrategy,9115e3effba344e49b4b105b169e3520,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57472.52734375,0.017430036616862113,0.0
2024-07-11 12:18:00-04:00,EnhancedElliottWaveStrategy,435363584e684e6ab19217dcd15eac6d,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:18:00-04:00,EnhancedElliottWaveStrategy,435363584e684e6ab19217dcd15eac6d,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57506.7265625,0.01741679332723463,0.0
2024-07-11 12:25:00-04:00,EnhancedElliottWaveStrategy,25aff84c44804af8ba8702b40ce8912a,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:25:00-04:00,EnhancedElliottWaveStrategy,25aff84c44804af8ba8702b40ce8912a,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57556.05078125,0.01741679332723463,0.0
2024-07-11 12:26:00-04:00,EnhancedElliottWaveStrategy,6ed4a4107e3f404c8d3de05151f90bf7,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:26:00-04:00,EnhancedElliottWaveStrategy,6ed4a4107e3f404c8d3de05151f90bf7,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57556.05078125,0.034795739981770456,0.0
2024-07-11 12:36:00-04:00,EnhancedElliottWaveStrategy,9e159eba33b64b0baefb1c5395b795ca,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:36:00-04:00,EnhancedElliottWaveStrategy,9e159eba33b64b0baefb1c5395b795ca,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57633.14453125,0.03473531856454439,0.0
2024-07-11 12:38:00-04:00,EnhancedElliottWaveStrategy,c5d924c26b07474087b30c1668c870d6,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:38:00-04:00,EnhancedElliottWaveStrategy,c5d924c26b07474087b30c1668c870d6,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57621.12890625,0.03473531856454439,0.0
2024-07-11 12:39:00-04:00,EnhancedElliottWaveStrategy,07df3bd39cdc401b938f3ef7f6015abe,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:39:00-04:00,EnhancedElliottWaveStrategy,07df3bd39cdc401b938f3ef7f6015abe,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57621.12890625,0.034744580249209144,0.0
2024-07-11 12:40:00-04:00,EnhancedElliottWaveStrategy,07febbf4f80a458b99051d44ee6d4267,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:40:00-04:00,EnhancedElliottWaveStrategy,07febbf4f80a458b99051d44ee6d4267,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57621.12890625,0.017372290131199706,0.0
2024-07-11 12:41:00-04:00,EnhancedElliottWaveStrategy,93f20d2d057f48659fcfad069745c2a0,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:41:00-04:00,EnhancedElliottWaveStrategy,93f20d2d057f48659fcfad069745c2a0,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57615.91015625,0.017372290131199706,0.0
2024-07-11 12:42:00-04:00,EnhancedElliottWaveStrategy,8aabe373fd234a44aaf8a6550b2191f5,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:42:00-04:00,EnhancedElliottWaveStrategy,8aabe373fd234a44aaf8a6550b2191f5,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57647.55078125,0.03472355106743339,0.0
2024-07-11 12:51:00-04:00,EnhancedElliottWaveStrategy,661655a98e284a23a3def231b37914cf,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:51:00-04:00,EnhancedElliottWaveStrategy,661655a98e284a23a3def231b37914cf,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57481.015625,0.034858232794098325,0.0
2024-07-11 12:52:00-04:00,EnhancedElliottWaveStrategy,7eea08687fc8474db5309073a9d9795f,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:52:00-04:00,EnhancedElliottWaveStrategy,7eea08687fc8474db5309073a9d9795f,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57481.015625,0.034858232741035666,0.0
2024-07-11 12:53:00-04:00,EnhancedElliottWaveStrategy,40283c54811147fb867624843151895b,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:53:00-04:00,EnhancedElliottWaveStrategy,40283c54811147fb867624843151895b,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57481.015625,5.30626584338556e-11,0.0
2024-07-11 12:54:00-04:00,EnhancedElliottWaveStrategy,c26b1c1b2e0a4d19beb6a3aefe23a230,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 12:54:00-04:00,EnhancedElliottWaveStrategy,c26b1c1b2e0a4d19beb6a3aefe23a230,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,57562.953125,0.034791870211271614,0.0
2024-07-11 13:05:00-04:00,EnhancedElliottWaveStrategy,b8be265aa83c48ff8c779f03b92bc107,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 13:05:00-04:00,EnhancedElliottWaveStrategy,b8be265aa83c48ff8c779f03b92bc107,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,57620.09765625,0.01737250473053599,0.0
2024-07-11 13:07:00-04:00,EnhancedElliottWaveStrategy,121f8f7482ea4cb6bd3536337b64a340,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
