time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-07-11 09:30:00-04:00,EnhancedElliottWaveStrategy,fb092f652e584c7499fa1604d25502fb,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-11 09:30:00-04:00,EnhancedElliottWaveStrategy,fb092f652e584c7499fa1604d25502fb,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,58786.14453125,0.01701081110138822,0.0
2024-07-15 09:40:00-04:00,EnhancedElliottWaveStrategy,3e4d73d715064b0e9cb81e6be5876022,BTC-USD,buy,market,new,1,gtc,0.0,1,crypto,,,
2024-07-15 09:40:00-04:00,EnhancedElliottWaveStrategy,3e4d73d715064b0e9cb81e6be5876022,BTC-USD,buy,market,fill,1,gtc,0.0,1,crypto,62727.2265625,0.01593135300209394,0.0
2024-07-17 09:53:00-04:00,EnhancedElliottWaveStrategy,85e9cc5368514a10a6009954b984c075,BTC-USD,sell,market,new,1,gtc,0.0,1,crypto,,,
2024-07-17 09:53:00-04:00,EnhancedElliottWaveStrategy,85e9cc5368514a10a6009954b984c075,BTC-USD,sell,market,fill,1,gtc,0.0,1,crypto,65237.96875,0.015317805035920515,0.0
