Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-04 21:50:00+00:00,63743.0390625,63979.12109375,63743.0390625,63943.484375,63943.484375,19079168
2024-05-04 21:55:00+00:00,63885.6015625,63924.4140625,63878.89453125,63924.4140625,63924.4140625,724992
2024-05-04 22:00:00+00:00,63915.109375,63921.23828125,63890.58203125,63890.58203125,63890.58203125,0
2024-05-04 22:05:00+00:00,63804.6640625,63821.90625,63779.3515625,63779.3515625,63779.3515625,0
2024-05-04 22:10:00+00:00,63761.25,63773.30078125,63729.47265625,63773.30078125,63773.30078125,0
2024-05-04 22:15:00+00:00,63766.81640625,63766.81640625,63721.71875,63721.71875,63721.71875,0
2024-05-04 22:20:00+00:00,63699.5234375,63739.87109375,63699.5234375,63734.90234375,63734.90234375,0
2024-05-04 22:25:00+00:00,63746.984375,63770.484375,63741.2109375,63770.484375,63770.484375,0
2024-05-04 22:30:00+00:00,63750.73046875,63810.8984375,63750.73046875,63804.91015625,63804.91015625,0
2024-05-04 22:35:00+00:00,63804.68359375,63804.68359375,63771.78515625,63775.3046875,63775.3046875,0
2024-05-04 22:40:00+00:00,63755.04296875,63755.04296875,63703.375,63703.375,63703.375,0
2024-05-04 22:45:00+00:00,63723.80078125,63723.80078125,63708.03515625,63708.03515625,63708.03515625,0
2024-05-04 22:50:00+00:00,63673.32421875,63724.55078125,63661.79296875,63661.79296875,63661.79296875,0
2024-05-04 22:55:00+00:00,63631.3359375,63641.05078125,63619.8828125,63626.140625,63626.140625,25231360
2024-05-04 23:00:00+00:00,63633.7890625,63663.2890625,63633.7890625,63663.2890625,63663.2890625,0
2024-05-04 23:05:00+00:00,63696.72265625,63767.9609375,63696.72265625,63767.9609375,63767.9609375,0
2024-05-04 23:10:00+00:00,63755.234375,63798.94921875,63755.234375,63798.94921875,63798.94921875,0
2024-05-04 23:15:00+00:00,63812.14453125,63866.73046875,63812.14453125,63866.73046875,63866.73046875,3659776
2024-05-04 23:20:00+00:00,63874.09765625,63914.21484375,63874.09765625,63914.21484375,63914.21484375,0
2024-05-04 23:25:00+00:00,63918.3203125,63926.66796875,63898.4140625,63914.15234375,63914.15234375,0
2024-05-04 23:30:00+00:00,63914.71484375,63914.71484375,63896.8515625,63896.8515625,63896.8515625,0
2024-05-04 23:35:00+00:00,63896.828125,63924.65625,63886.62890625,63924.65625,63924.65625,0
2024-05-04 23:40:00+00:00,63910.01171875,63931.26953125,63910.01171875,63930.4609375,63930.4609375,0
2024-05-04 23:45:00+00:00,63883.17578125,63883.17578125,63852.55078125,63857.6875,63857.6875,0
2024-05-04 23:50:00+00:00,63863.1015625,63863.1015625,63823.08984375,63823.08984375,63823.08984375,0
2024-05-04 23:55:00+00:00,63881.58203125,63893.9921875,63878.9921875,63893.9921875,63893.9921875,0
2024-05-05 00:00:00+00:00,63899.5859375,64024.1875,63899.5859375,64001.59375,64001.59375,0
2024-05-05 00:05:00+00:00,63993.93359375,64013.9765625,63979.44140625,64013.9765625,64013.9765625,29925376
2024-05-05 00:10:00+00:00,64006.05859375,64034.6796875,64006.05859375,64034.6796875,64034.6796875,0
2024-05-05 00:15:00+00:00,64035.13671875,64044.6796875,64034.42578125,64036.734375,64036.734375,0
2024-05-05 00:20:00+00:00,64030.37109375,64030.37109375,64011.6328125,64025.71484375,64025.71484375,0
2024-05-05 00:25:00+00:00,63989.58984375,64150.76953125,63989.58984375,64123.5390625,64123.5390625,26628096
2024-05-05 00:30:00+00:00,63909.1796875,63909.1796875,63858.8984375,63858.8984375,63858.8984375,55652352
2024-05-05 00:35:00+00:00,63806.48046875,63806.48046875,63708.80078125,63728.28125,63728.28125,48343040
2024-05-05 00:40:00+00:00,63703.3515625,63717.66015625,63483.18359375,63483.18359375,63483.18359375,42526720
2024-05-05 00:45:00+00:00,63495.34375,63540.87890625,63495.34375,63524.71484375,63524.71484375,60483584
2024-05-05 00:50:00+00:00,63550.4375,63550.4375,63507.18359375,63507.18359375,63507.18359375,0
2024-05-05 00:55:00+00:00,63504.71484375,63527.40625,63504.71484375,63527.40625,63527.40625,0
2024-05-05 01:00:00+00:00,63522.55078125,63554.3359375,63522.55078125,63538.66796875,63538.66796875,0
2024-05-05 01:05:00+00:00,63546.6640625,63582.6015625,63546.6640625,63582.6015625,63582.6015625,0
2024-05-05 01:10:00+00:00,63531.9453125,63531.9453125,63384.89453125,63384.89453125,63384.89453125,4517888
2024-05-05 01:15:00+00:00,63375.5078125,63375.5078125,63246.51953125,63350.7109375,63350.7109375,68065280
2024-05-05 01:20:00+00:00,63375.9375,63375.9375,63294.0390625,63294.0390625,63294.0390625,87922688
2024-05-05 01:25:00+00:00,63231.56640625,63319.1796875,63213.24609375,63319.1796875,63319.1796875,11927552
2024-05-05 01:30:00+00:00,63280.546875,63296.30078125,63204.3203125,63204.3203125,63204.3203125,0
2024-05-05 01:35:00+00:00,63111.9375,63111.9375,62955.3046875,62999.4453125,62999.4453125,0
2024-05-05 01:40:00+00:00,63071.82421875,63071.82421875,62990.23046875,63001.3046875,63001.3046875,71548928
2024-05-05 01:45:00+00:00,63059.66015625,63123.27734375,63059.66015625,63123.27734375,63123.27734375,28456960
2024-05-05 01:50:00+00:00,63205.921875,63251.85546875,63196.69921875,63251.85546875,63251.85546875,32096256
2024-05-05 01:55:00+00:00,63264.51171875,63330.7578125,63262.8046875,63330.7578125,63330.7578125,0
2024-05-05 02:00:00+00:00,63326.12109375,63381.859375,63326.12109375,63381.859375,63381.859375,0
2024-05-05 02:05:00+00:00,63365.0078125,63367.5390625,63311.3515625,63315.421875,63315.421875,0
2024-05-05 02:10:00+00:00,63287.06640625,63399.31640625,63287.06640625,63315.54296875,63315.54296875,0
2024-05-05 02:15:00+00:00,63326.96875,63337.80078125,63314.984375,63337.80078125,63337.80078125,0
2024-05-05 02:20:00+00:00,63325.49609375,63402.671875,63325.49609375,63402.671875,63402.671875,0
2024-05-05 02:25:00+00:00,63402.5859375,63428.6328125,63402.5859375,63428.6328125,63428.6328125,15675392
2024-05-05 02:30:00+00:00,63405.16796875,63420.70703125,63405.16796875,63416.640625,63416.640625,0
2024-05-05 02:35:00+00:00,63347.5546875,63347.5546875,63330.15234375,63342.95703125,63342.95703125,0
2024-05-05 02:40:00+00:00,63341.6171875,63363.23828125,63341.6171875,63363.16015625,63363.16015625,0
2024-05-05 02:45:00+00:00,63338.80859375,63372.88671875,63327.97265625,63327.97265625,63327.97265625,0
2024-05-05 02:50:00+00:00,63322.7265625,63322.7265625,63202.90234375,63207.7265625,63207.7265625,0
2024-05-05 02:55:00+00:00,63204.0234375,63205.53125,63181.2265625,63182.5625,63182.5625,10362880
2024-05-05 03:00:00+00:00,63181.63671875,63231.87109375,63181.63671875,63231.87109375,63231.87109375,0
2024-05-05 03:05:00+00:00,63265.64453125,63271.47265625,63232.87109375,63240.50390625,63240.50390625,30976000
2024-05-05 03:10:00+00:00,63207.22265625,63234.43359375,63158.17578125,63234.43359375,63234.43359375,0
2024-05-05 03:15:00+00:00,63241.4453125,63266.8828125,63241.4453125,63252.35546875,63252.35546875,16109568
2024-05-05 03:20:00+00:00,63230.9921875,63230.9921875,63208.171875,63218.62109375,63218.62109375,0
2024-05-05 03:25:00+00:00,63217.1875,63217.1875,63084.66796875,63084.66796875,63084.66796875,0
2024-05-05 03:30:00+00:00,63084.71875,63084.71875,63043.21875,63043.21875,63043.21875,4626432
2024-05-05 03:35:00+00:00,63126.83984375,63126.83984375,63091.41015625,63091.41015625,63091.41015625,18472960
2024-05-05 03:40:00+00:00,63075.59375,63149.609375,63075.59375,63149.609375,63149.609375,0
2024-05-05 03:45:00+00:00,63123.96875,63204.44921875,63123.96875,63166.1875,63166.1875,7012352
2024-05-05 03:50:00+00:00,63171.9140625,63209.50390625,63171.9140625,63209.50390625,63209.50390625,31778816
2024-05-05 03:55:00+00:00,63184.68359375,63241.83203125,63184.68359375,63241.83203125,63241.83203125,0
2024-05-05 04:00:00+00:00,63248.625,63333.24609375,63248.625,63294.7265625,63294.7265625,0
2024-05-05 04:05:00+00:00,63295.48046875,63297.74609375,63295.48046875,63297.73046875,63297.73046875,0
2024-05-05 04:10:00+00:00,63286.796875,63315.13671875,63286.796875,63315.13671875,63315.13671875,0
2024-05-05 04:15:00+00:00,63303.36328125,63315.83984375,63303.36328125,63315.83984375,63315.83984375,9463808
2024-05-05 04:20:00+00:00,63337.625,63371.8828125,63337.625,63371.8828125,63371.8828125,0
2024-05-05 04:25:00+00:00,63384.81640625,63404.234375,63384.81640625,63392.98828125,63392.98828125,8456192
2024-05-05 04:30:00+00:00,63407.01953125,63407.01953125,63363.734375,63363.734375,63363.734375,2834432
2024-05-05 04:35:00+00:00,63379.61328125,63379.61328125,63373.65625,63374.06640625,63374.06640625,0
2024-05-05 04:40:00+00:00,63356.703125,63360.765625,63346.44921875,63346.44921875,63346.44921875,0
2024-05-05 04:45:00+00:00,63365.203125,63372.4765625,63321.671875,63321.671875,63321.671875,0
2024-05-05 04:50:00+00:00,63326.71484375,63367.1796875,63326.71484375,63367.1796875,63367.1796875,0
2024-05-05 04:55:00+00:00,63374.1640625,63376.3671875,63366.45703125,63376.3671875,63376.3671875,0
2024-05-05 05:00:00+00:00,63359.93359375,63381.5625,63359.93359375,63381.5625,63381.5625,0
2024-05-05 05:05:00+00:00,63388.984375,63484.7265625,63382.50390625,63445.49609375,63445.49609375,0
2024-05-05 05:10:00+00:00,63467.20703125,63467.20703125,63453.74609375,63453.74609375,63453.74609375,0
2024-05-05 05:15:00+00:00,63471.90625,63471.90625,63438.4453125,63438.4453125,63438.4453125,0
2024-05-05 05:20:00+00:00,63424.58203125,63424.58203125,63344.8984375,63348.92578125,63348.92578125,0
2024-05-05 05:25:00+00:00,63347.73828125,63377.2890625,63347.73828125,63377.2890625,63377.2890625,0
2024-05-05 05:30:00+00:00,63368.7734375,63385.65234375,63358.51953125,63358.51953125,63358.51953125,6852608
2024-05-05 05:35:00+00:00,63303.546875,63303.546875,63282.09375,63282.09375,63282.09375,0
2024-05-05 05:40:00+00:00,63274.13671875,63345.875,63274.13671875,63345.875,63345.875,0
2024-05-05 05:45:00+00:00,63335.8515625,63337.546875,63331.609375,63337.546875,63337.546875,538624
2024-05-05 05:50:00+00:00,63300.453125,63331.8984375,63220.78125,63220.78125,63220.78125,0
2024-05-05 05:55:00+00:00,63187.23828125,63208.94921875,63182.30859375,63208.94921875,63208.94921875,0
2024-05-05 06:00:00+00:00,63223.19921875,63223.19921875,63202.48828125,63202.48828125,63202.48828125,0
2024-05-05 06:05:00+00:00,63210.140625,63235.9140625,63195.48046875,63235.9140625,63235.9140625,0
2024-05-05 06:10:00+00:00,63273.12890625,63308.27734375,63261.9140625,63308.27734375,63308.27734375,0
2024-05-05 06:15:00+00:00,63316.92578125,63403.015625,63316.92578125,63381.875,63381.875,18362368
2024-05-05 06:20:00+00:00,63399.171875,63430.7578125,63399.171875,63430.7578125,63430.7578125,8556544
2024-05-05 06:25:00+00:00,63419.83984375,63427.82421875,63419.83984375,63427.82421875,63427.82421875,6809600
2024-05-05 06:30:00+00:00,63398.55078125,63409.57421875,63395.296875,63395.296875,63395.296875,0
2024-05-05 06:35:00+00:00,63394.82421875,63418.24609375,63394.82421875,63418.24609375,63418.24609375,0
2024-05-05 06:40:00+00:00,63440.7578125,63461.953125,63433.390625,63461.953125,63461.953125,0
2024-05-05 06:45:00+00:00,63454.71875,63454.71875,63394.7890625,63400.23046875,63400.23046875,0
2024-05-05 06:50:00+00:00,63398.34375,63398.34375,63386.5,63386.5,63386.5,7055360
2024-05-05 06:55:00+00:00,63382.46875,63390.921875,63378.37109375,63390.921875,63390.921875,0
2024-05-05 07:00:00+00:00,63396.05078125,63409.28125,63389.203125,63389.203125,63389.203125,0
2024-05-05 07:05:00+00:00,63390.9140625,63451.96875,63389.4296875,63451.96875,63451.96875,0
2024-05-05 07:10:00+00:00,63499.53125,63527.54296875,63478.2578125,63509.31640625,63509.31640625,13342720
2024-05-05 07:15:00+00:00,63499.76953125,63696.05859375,63499.76953125,63661.69921875,63661.69921875,0
2024-05-05 07:20:00+00:00,63634.97265625,63680.39453125,63620.01171875,63680.39453125,63680.39453125,86298624
2024-05-05 07:25:00+00:00,63715.16796875,63715.16796875,63675.45703125,63675.45703125,63675.45703125,36827136
2024-05-05 07:30:00+00:00,63680.91796875,63710.09765625,63676.46875,63676.46875,63676.46875,690176
2024-05-05 07:35:00+00:00,63709.78515625,63849.70703125,63709.78515625,63847.72265625,63847.72265625,22913024
2024-05-05 07:40:00+00:00,63852.3671875,63920.1484375,63848.12109375,63920.1484375,63920.1484375,57282560
2024-05-05 07:45:00+00:00,63913.49609375,63913.49609375,63842.5859375,63842.5859375,63842.5859375,41226240
2024-05-05 07:50:00+00:00,63814.30078125,63814.30078125,63775.60546875,63779.9921875,63779.9921875,7020544
2024-05-05 07:55:00+00:00,63767.06640625,63796.75390625,63762.27734375,63762.27734375,63762.27734375,4468736
2024-05-05 08:00:00+00:00,63758.2734375,63759.83984375,63713.44140625,63713.44140625,63713.44140625,0
2024-05-05 08:05:00+00:00,63703.78125,63713.3515625,63689.328125,63692.72265625,63692.72265625,17088512
2024-05-05 08:10:00+00:00,63699.875,63699.875,63680.4765625,63696.0234375,63696.0234375,0
2024-05-05 08:15:00+00:00,63702.6015625,63784.453125,63702.6015625,63784.453125,63784.453125,20195328
2024-05-05 08:20:00+00:00,63780.0625,63838.5390625,63780.0625,63838.5390625,63838.5390625,30107648
2024-05-05 08:25:00+00:00,63844.34765625,63850.02734375,63839.0703125,63850.02734375,63850.02734375,25327616
2024-05-05 08:30:00+00:00,63828.109375,63842.359375,63716.19140625,63716.19140625,63716.19140625,29243392
2024-05-05 08:35:00+00:00,63705.86328125,63705.86328125,63610.21875,63688.79296875,63688.79296875,32151552
2024-05-05 08:40:00+00:00,63662.265625,63803.67578125,63662.265625,63790.79296875,63790.79296875,45928448
2024-05-05 08:45:00+00:00,63828.24609375,63896.82421875,63779.75390625,63896.82421875,63896.82421875,38615040
2024-05-05 08:50:00+00:00,63862.2421875,63862.2421875,63733.1953125,63733.1953125,63733.1953125,69644288
2024-05-05 08:55:00+00:00,63709.12890625,63751.3984375,63680.41015625,63691.765625,63691.765625,38281216
2024-05-05 09:00:00+00:00,63679.4609375,63679.4609375,63621.02734375,63633.578125,63633.578125,0
2024-05-05 09:05:00+00:00,63615.9609375,63631.66796875,63591.21484375,63616.76171875,63616.76171875,3072000
2024-05-05 09:10:00+00:00,63633.3671875,63702.21875,63633.3671875,63695.49609375,63695.49609375,0
2024-05-05 09:15:00+00:00,63650.890625,63678.82421875,63650.890625,63660.4375,63660.4375,11978752
2024-05-05 09:20:00+00:00,63660.94140625,63703.43359375,63660.94140625,63694.0390625,63694.0390625,6436864
2024-05-05 09:25:00+00:00,63675.16015625,63698.4609375,63675.16015625,63698.4609375,63698.4609375,14569472
2024-05-05 09:30:00+00:00,63688.3359375,63691.21875,63643.296875,63667.90234375,63667.90234375,0
2024-05-05 09:35:00+00:00,63696.06640625,63698.21875,63679.1171875,63679.1171875,63679.1171875,2314240
2024-05-05 09:40:00+00:00,63687.82421875,63702.3203125,63685.65234375,63702.3203125,63702.3203125,0
2024-05-05 09:45:00+00:00,63673.6796875,63673.6796875,63656.0859375,63666.3828125,63666.3828125,0
2024-05-05 09:50:00+00:00,63671.890625,63736.76953125,63671.890625,63736.76953125,63736.76953125,0
2024-05-05 09:55:00+00:00,63716.8671875,63716.8671875,63696.671875,63697.38671875,63697.38671875,20320256
2024-05-05 10:00:00+00:00,63686.203125,63686.203125,63657.4453125,63684.75390625,63684.75390625,0
2024-05-05 10:05:00+00:00,63689.23828125,63776.23828125,63689.23828125,63768.609375,63768.609375,0
2024-05-05 10:10:00+00:00,63777.875,63828.67578125,63777.875,63790.3046875,63790.3046875,45443072
2024-05-05 10:15:00+00:00,63777.890625,63777.890625,63684.734375,63684.734375,63684.734375,5855232
2024-05-05 10:20:00+00:00,63701.29296875,63755.2578125,63701.29296875,63744.58984375,63744.58984375,13053952
2024-05-05 10:25:00+00:00,63732.3515625,63732.3515625,63675.3046875,63675.3046875,63675.3046875,0
2024-05-05 10:30:00+00:00,63666.51953125,63691.609375,63632.49609375,63686.06640625,63686.06640625,0
2024-05-05 10:35:00+00:00,63691.07421875,63691.07421875,63641.3203125,63683.01171875,63683.01171875,0
2024-05-05 10:40:00+00:00,63679.26171875,63682.49609375,63647.26953125,63662.1640625,63662.1640625,0
2024-05-05 10:45:00+00:00,63667.91796875,63667.91796875,63628.125,63628.125,63628.125,0
2024-05-05 10:50:00+00:00,63618.80859375,63670.0078125,63593.53515625,63670.0078125,63670.0078125,0
2024-05-05 10:55:00+00:00,63702.30078125,63720.7578125,63700.12109375,63700.12109375,63700.12109375,0
2024-05-05 11:00:00+00:00,63702.62109375,63738.65234375,63700.4375,63738.65234375,63738.65234375,0
2024-05-05 11:05:00+00:00,63729.59765625,63729.59765625,63664.078125,63677.12890625,63677.12890625,0
2024-05-05 11:10:00+00:00,63684.81640625,63700.53515625,63663.234375,63700.53515625,63700.53515625,0
2024-05-05 11:15:00+00:00,63706.86328125,63727.23046875,63695.06640625,63727.23046875,63727.23046875,0
2024-05-05 11:20:00+00:00,63748.984375,63798.33984375,63748.984375,63779.9453125,63779.9453125,0
2024-05-05 11:25:00+00:00,63771.31640625,63884.85546875,63771.31640625,63868.93359375,63868.93359375,0
2024-05-05 11:30:00+00:00,63846.67578125,63866.3828125,63818.578125,63866.3828125,63866.3828125,0
2024-05-05 11:35:00+00:00,63878.18359375,63879.8046875,63870.6953125,63879.8046875,63879.8046875,0
2024-05-05 11:40:00+00:00,63884.4609375,63905.32421875,63859.90625,63905.32421875,63905.32421875,0
2024-05-05 11:45:00+00:00,63905.39453125,63939.15625,63897.5859375,63918.97265625,63918.97265625,0
2024-05-05 11:50:00+00:00,63813.8984375,63855.265625,63813.8984375,63855.265625,63855.265625,0
2024-05-05 11:55:00+00:00,63863.53125,63863.53125,63824.28515625,63852.8671875,63852.8671875,0
2024-05-05 12:00:00+00:00,63862.7109375,63877.43359375,63830.375,63845.88671875,63845.88671875,0
2024-05-05 12:05:00+00:00,63819.73828125,63819.73828125,63776.63671875,63805.63671875,63805.63671875,0
2024-05-05 12:10:00+00:00,63803.96484375,63809.02734375,63760.828125,63760.828125,63760.828125,0
2024-05-05 12:15:00+00:00,63744.171875,63744.171875,63686.9921875,63686.9921875,63686.9921875,0
2024-05-05 12:20:00+00:00,63705.70703125,63722.64453125,63704.79296875,63722.64453125,63722.64453125,0
2024-05-05 12:25:00+00:00,63748.98046875,63801.87890625,63748.98046875,63763.734375,63763.734375,0
2024-05-05 12:30:00+00:00,63738.51953125,63738.51953125,63719.30078125,63734.9921875,63734.9921875,0
2024-05-05 12:35:00+00:00,63710.24609375,63736.48046875,63698.0234375,63736.48046875,63736.48046875,0
2024-05-05 12:40:00+00:00,63742.765625,63771.1640625,63736.8125,63741.5,63741.5,1937408
2024-05-05 12:45:00+00:00,63764.3515625,63764.3515625,63719.5859375,63719.5859375,63719.5859375,0
2024-05-05 12:50:00+00:00,63712.55859375,63723.24609375,63702.1875,63723.24609375,63723.24609375,0
2024-05-05 12:55:00+00:00,63722.03515625,63732.42578125,63710.02734375,63732.42578125,63732.42578125,0
2024-05-05 13:00:00+00:00,63744.98046875,63744.98046875,63702.5546875,63704.73046875,63704.73046875,0
2024-05-05 13:05:00+00:00,63704.5546875,63707.28515625,63687.88671875,63690.39453125,63690.39453125,0
2024-05-05 13:10:00+00:00,63719.1015625,63759.83984375,63716.10546875,63759.83984375,63759.83984375,0
2024-05-05 13:15:00+00:00,63788.30078125,63899.78125,63783.7578125,63899.78125,63899.78125,6496256
2024-05-05 13:20:00+00:00,64101.43359375,64245.93359375,64089.8671875,64233.85546875,64233.85546875,212193280
2024-05-05 13:25:00+00:00,64229.921875,64229.921875,64095.8828125,64095.8828125,64095.8828125,97744896
2024-05-05 13:30:00+00:00,64004.94140625,64049.09765625,63816.25,63915.53125,63915.53125,67639296
2024-05-05 13:35:00+00:00,63899.56640625,63980.69921875,63899.56640625,63980.69921875,63980.69921875,0
2024-05-05 13:40:00+00:00,64005.93359375,64100.16015625,63994.74609375,64100.16015625,64100.16015625,0
2024-05-05 13:45:00+00:00,64169.8671875,64171.68359375,64135.3828125,64154.078125,64154.078125,19822592
2024-05-05 13:50:00+00:00,64149.58984375,64182.84375,64120.2421875,64153.1328125,64153.1328125,8763392
2024-05-05 13:55:00+00:00,64166.828125,64166.828125,64107.65625,64107.65625,64107.65625,21110784
2024-05-05 14:00:00+00:00,64123.7109375,64123.7109375,63918.50390625,63918.50390625,63918.50390625,0
2024-05-05 14:05:00+00:00,63888.84375,63899.65625,63864.21875,63864.21875,63864.21875,27604992
2024-05-05 14:10:00+00:00,63835.13671875,63876.0078125,63835.13671875,63876.0078125,63876.0078125,8966144
2024-05-05 14:15:00+00:00,63876.53125,63942.1015625,63876.53125,63909.21875,63909.21875,7665664
2024-05-05 14:20:00+00:00,63887.953125,63889.5,63869.515625,63883.97265625,63883.97265625,0
2024-05-05 14:25:00+00:00,63886.171875,63905.2890625,63886.171875,63897.54296875,63897.54296875,0
2024-05-05 14:30:00+00:00,63898.359375,63915.08984375,63898.359375,63901.15234375,63901.15234375,0
2024-05-05 14:35:00+00:00,63814.5625,63861.68359375,63814.5625,63861.68359375,63861.68359375,0
2024-05-05 14:40:00+00:00,63921.953125,64062.2890625,63921.953125,64062.2890625,64062.2890625,62486528
2024-05-05 14:45:00+00:00,64045.41015625,64095.87890625,64045.41015625,64055.1796875,64055.1796875,40263680
2024-05-05 14:50:00+00:00,63999.13671875,64032.2890625,63999.13671875,64004.16015625,64004.16015625,0
2024-05-05 14:55:00+00:00,64009.14453125,64143.0078125,64009.14453125,64143.0078125,64143.0078125,0
2024-05-05 15:00:00+00:00,64109.05078125,64109.05078125,64026.4140625,64036.1171875,64036.1171875,0
2024-05-05 15:05:00+00:00,64069.69140625,64072.5703125,64028.74609375,64072.5703125,64072.5703125,2113536
2024-05-05 15:10:00+00:00,64096.65234375,64120.03125,64065.90234375,64120.03125,64120.03125,10479616
2024-05-05 15:15:00+00:00,64133.8359375,64168.44140625,64133.8359375,64143.70703125,64143.70703125,43644928
2024-05-05 15:20:00+00:00,64100.5,64314.65234375,64100.5,64314.65234375,64314.65234375,19161088
2024-05-05 15:25:00+00:00,64319.859375,64413.7265625,64319.859375,64413.7265625,64413.7265625,209010688
2024-05-05 15:30:00+00:00,64365.734375,64365.734375,64202.6953125,64202.6953125,64202.6953125,94193664
2024-05-05 15:35:00+00:00,64212.0234375,64274.64453125,64179.10546875,64274.64453125,64274.64453125,44300288
2024-05-05 15:40:00+00:00,64303.84765625,64431.46484375,64275.38671875,64431.46484375,64431.46484375,66977792
2024-05-05 15:45:00+00:00,64415.5625,64464.73046875,64400.0078125,64439.61328125,64439.61328125,129333248
2024-05-05 15:50:00+00:00,64456.22265625,64508.59375,64350.921875,64377.546875,64377.546875,99835904
2024-05-05 15:55:00+00:00,64397.30859375,64576.83203125,64397.30859375,64449.6953125,64449.6953125,102948864
2024-05-05 16:00:00+00:00,64484.73828125,64484.73828125,64403.4375,64413.02734375,64413.02734375,48474112
2024-05-05 16:05:00+00:00,64382.7734375,64382.7734375,64283.4765625,64337.0859375,64337.0859375,26714112
2024-05-05 16:10:00+00:00,64311.80078125,64472.17578125,64311.80078125,64472.17578125,64472.17578125,46184448
2024-05-05 16:15:00+00:00,64496.765625,64506.63671875,64379.07421875,64379.07421875,64379.07421875,24199168
2024-05-05 16:20:00+00:00,64453.51953125,64453.51953125,64400.2578125,64400.2578125,64400.2578125,89153536
2024-05-05 16:25:00+00:00,64378.6875,64378.6875,64320.5234375,64320.5234375,64320.5234375,946176
2024-05-05 16:30:00+00:00,64272.6875,64318.21875,64234.35546875,64234.35546875,64234.35546875,0
2024-05-05 16:35:00+00:00,64284.3671875,64342.01953125,64284.3671875,64342.01953125,64342.01953125,0
2024-05-05 16:40:00+00:00,64338.94140625,64385.265625,64338.94140625,64354.69140625,64354.69140625,0
2024-05-05 16:45:00+00:00,64350.43359375,64350.43359375,64316.77734375,64339.92578125,64339.92578125,0
2024-05-05 16:50:00+00:00,64343.4453125,64343.4453125,64301.8125,64301.8125,64301.8125,8765440
2024-05-05 16:55:00+00:00,64302.9140625,64307.66015625,64277.2109375,64307.66015625,64307.66015625,5992448
2024-05-05 17:00:00+00:00,64315.0859375,64335.3125,64297.4765625,64297.4765625,64297.4765625,0
2024-05-05 17:05:00+00:00,64280.109375,64287.41796875,64261.37109375,64286.7734375,64286.7734375,0
2024-05-05 17:10:00+00:00,64301.609375,64301.609375,64283.4609375,64283.4609375,64283.4609375,0
2024-05-05 17:15:00+00:00,64272.35546875,64301.26953125,64272.35546875,64295.01171875,64295.01171875,0
2024-05-05 17:20:00+00:00,64301.18359375,64452.0859375,64301.18359375,64452.0859375,64452.0859375,24238080
2024-05-05 17:25:00+00:00,64445.5234375,64445.5234375,64403.2421875,64403.2421875,64403.2421875,0
2024-05-05 17:30:00+00:00,64397.125,64443.7265625,64397.125,64422.7578125,64422.7578125,0
2024-05-05 17:35:00+00:00,64378.73828125,64384.8359375,64326.1328125,64326.1328125,64326.1328125,0
2024-05-05 17:40:00+00:00,64308.3828125,64311.28125,64301.25390625,64311.28125,64311.28125,8048640
2024-05-05 17:45:00+00:00,64306.69921875,64306.69921875,64262.89453125,64262.89453125,64262.89453125,0
2024-05-05 17:50:00+00:00,64265.5546875,64286.5625,64265.5546875,64285.421875,64285.421875,12007424
2024-05-05 17:55:00+00:00,64207.24609375,64254.796875,64201.62109375,64254.796875,64254.796875,0
